group,schema,class,fragment_type,fragment,type_variation,identifier,source_type,translated_target_type,translated,attempted,timestamp,feedback
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,791-795:a,parameters,|char[]|value,char[],Array<UInt16>,True,True,2026-05-14 11:55:32,"Cangjie compilation error: [31merror[0m: expected declaration, found 'from'  [36m==>[0m /tmp/tmp3nvoc29r.cj:3:1:   [36m| [0m [36m3[0m [36m| [0mfrom std.core import Array[0m   [36m| [0m[31m^^^^ expected declaration here[0m   [36m| [0m   [36m#[0m [0mnote[0m: only declarations or macro expressions can be used in the top-level  1 error generated, 1 error printed. "
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,797-801:a,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:32:55,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,797-801:a,parameters,|CharSequence|value,CharSequence,String,True,True,2026-05-14 11:55:32,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,797-801:a,parameters,|int|start,int,Int64,True,True,2026-05-13 16:33:06,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,797-801:a,parameters,|int|end,int,Int64,True,True,2026-05-13 16:33:06,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,803-807:a,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:06,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,803-807:a,parameters,|CharSequence|value,CharSequence,String,True,True,2026-05-14 11:55:34,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,809-813:a,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:15,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,809-813:a,parameters,|double|value,double,Float64,True,True,2026-05-13 16:33:15,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,815-819:a,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:15,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,815-819:a,parameters,|float|value,float,Float32,True,True,2026-05-13 16:33:15,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,821-825:a,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:15,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,821-825:a,parameters,|int|value,int,Int64,True,True,2026-05-13 16:33:15,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,827-831:a,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:15,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,827-831:a,parameters,|long|value,long,Int64,True,True,2026-05-13 16:33:15,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,833-837:a,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:15,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,833-837:a,parameters,|Object|value,Object,Any,True,True,2026-05-13 16:33:15,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,839-843:a,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:15,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,839-843:a,parameters,|StringBuffer|value,StringBuffer,StringBuilder,True,True,2026-05-14 11:55:36,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,845-849:newline,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:23,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,851-855:format,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:23,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,851-855:format,parameters,|String|pattern,String,String,True,True,2026-05-13 16:33:24,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,864-867:apply,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:24,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,864-867:apply,parameters,|Ansi_Consumer|fun,Ansi_Consumer,Ansi_Consumer,True,True,2026-05-13 16:33:24,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,877-880:render,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:24,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,877-880:render,parameters,final|String|text,String,String,True,True,2026-05-13 16:33:24,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,891-894:render,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:24,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,891-894:render,parameters,final|String|text,String,String,True,True,2026-05-13 16:33:24,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,896-900:toString,return_types,String,String,String,True,True,2026-05-13 16:33:24,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,906-912:appendEscapeSequence,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:24,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,906-912:appendEscapeSequence,parameters,|char|command,char,Rune,True,True,2026-05-13 16:33:24,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,914-921:appendEscapeSequence,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:24,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,914-921:appendEscapeSequence,parameters,|char|command,char,Rune,True,True,2026-05-13 16:33:24,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,914-921:appendEscapeSequence,parameters,|int|option,int,Int64,True,True,2026-05-13 16:33:24,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,923-926:appendEscapeSequence,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:24,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,923-926:appendEscapeSequence,parameters,|char|command,char,Rune,True,True,2026-05-13 16:33:24,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,928-938:flushAttributes,return_types,void,void,Unit,True,True,2026-05-13 16:33:24,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,940-954:_appendEscapeSequence,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:24,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,940-954:_appendEscapeSequence,body_types,int,int,Int64,True,True,2026-05-13 16:33:24,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,940-954:_appendEscapeSequence,parameters,|char|command,char,Rune,True,True,2026-05-13 16:33:24,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,956-960:append,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:24,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,956-960:append,parameters,|CharSequence|csq,CharSequence,String,True,True,2026-05-14 11:55:39,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,962-966:append,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:32,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,962-966:append,parameters,|CharSequence|csq,CharSequence,String,True,True,2026-05-14 11:55:41,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,962-966:append,parameters,|int|start,int,Int64,True,True,2026-05-13 16:33:41,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,962-966:append,parameters,|int|end,int,Int64,True,True,2026-05-13 16:33:41,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,968-972:append,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:41,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,27-973:Ansi,method,968-972:append,parameters,|char|c,char,Rune,True,True,2026-05-13 16:33:41,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,35-78:Color,field,46-46:value,types,int,int,Int64,True,True,2026-05-13 16:33:41,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,35-78:Color,field,47-47:name,types,String,String,String,True,True,2026-05-13 16:33:41,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,35-78:Color,method,49-52:Color,parameters,|int|index,int,Int64,True,True,2026-05-13 16:33:41,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,35-78:Color,method,49-52:Color,parameters,|String|name,String,String,True,True,2026-05-13 16:33:41,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,35-78:Color,method,54-57:toString,return_types,String,String,String,True,True,2026-05-13 16:33:41,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,35-78:Color,method,59-61:value,return_types,int,int,Int64,True,True,2026-05-13 16:33:41,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,35-78:Color,method,63-65:fg,return_types,int,int,Int64,True,True,2026-05-13 16:33:41,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,35-78:Color,method,67-69:bg,return_types,int,int,Int64,True,True,2026-05-13 16:33:41,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,35-78:Color,method,71-73:fgBright,return_types,int,int,Int64,True,True,2026-05-13 16:33:41,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,35-78:Color,method,75-77:bgBright,return_types,int,int,Int64,True,True,2026-05-13 16:33:41,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,85-121:Attribute,field,105-105:value,types,int,int,Int64,True,True,2026-05-13 16:33:41,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,85-121:Attribute,field,106-106:name,types,String,String,String,True,True,2026-05-13 16:33:41,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,85-121:Attribute,method,108-111:Attribute,parameters,|int|index,int,Int64,True,True,2026-05-13 16:33:41,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,85-121:Attribute,method,108-111:Attribute,parameters,|String|name,String,String,True,True,2026-05-13 16:33:41,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,85-121:Attribute,method,113-116:toString,return_types,String,String,String,True,True,2026-05-13 16:33:41,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,85-121:Attribute,method,118-120:value,return_types,int,int,Int64,True,True,2026-05-13 16:33:41,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,129-150:Erase,field,134-134:value,types,int,int,Int64,True,True,2026-05-13 16:33:41,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,129-150:Erase,field,135-135:name,types,String,String,String,True,True,2026-05-13 16:33:41,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,129-150:Erase,method,137-140:Erase,parameters,|int|index,int,Int64,True,True,2026-05-13 16:33:41,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,129-150:Erase,method,137-140:Erase,parameters,|String|name,String,String,True,True,2026-05-13 16:33:41,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,129-150:Erase,method,142-145:toString,return_types,String,String,String,True,True,2026-05-13 16:33:41,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,129-150:Erase,method,147-149:value,return_types,int,int,Int64,True,True,2026-05-13 16:33:41,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,152-155:Ansi_Consumer,method,154-154:apply,return_types,void,void,Unit,True,True,2026-05-13 16:33:41,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,152-155:Ansi_Consumer,method,154-154:apply,parameters,|Ansi|ansi,Ansi,Ansi,True,True,2026-05-13 16:33:42,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,218-220:Ansi_NoAnsi,parameters,|int|size,int,Int64,True,True,2026-05-13 16:33:42,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,222-224:Ansi_NoAnsi,parameters,|StringBuilder|builder,StringBuilder,StringBuilder,True,True,2026-05-14 11:55:43,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,226-229:fg,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,226-229:fg,parameters,|Color|color,Color,Color,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,231-234:bg,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,231-234:bg,parameters,|Color|color,Color,Color,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,236-239:fgBright,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,236-239:fgBright,parameters,|Color|color,Color,Color,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,241-244:bgBright,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,241-244:bgBright,parameters,|Color|color,Color,Color,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,246-249:fg,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,246-249:fg,parameters,|int|color,int,Int64,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,251-254:fgRgb,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,251-254:fgRgb,parameters,|int|r,int,Int64,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,251-254:fgRgb,parameters,|int|g,int,Int64,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,251-254:fgRgb,parameters,|int|b,int,Int64,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,256-259:bg,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,256-259:bg,parameters,|int|color,int,Int64,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,261-264:bgRgb,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,261-264:bgRgb,parameters,|int|r,int,Int64,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,261-264:bgRgb,parameters,|int|g,int,Int64,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,261-264:bgRgb,parameters,|int|b,int,Int64,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,266-269:a,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,266-269:a,parameters,|Attribute|attribute,Attribute,Attribute,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,271-274:cursor,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,271-274:cursor,parameters,|int|row,int,Int64,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,271-274:cursor,parameters,|int|column,int,Int64,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,276-279:cursorToColumn,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,276-279:cursorToColumn,parameters,|int|x,int,Int64,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,281-284:cursorUp,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,281-284:cursorUp,parameters,|int|y,int,Int64,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,286-289:cursorRight,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,286-289:cursorRight,parameters,|int|x,int,Int64,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,291-294:cursorDown,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,291-294:cursorDown,parameters,|int|y,int,Int64,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,296-299:cursorLeft,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,296-299:cursorLeft,parameters,|int|x,int,Int64,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,301-304:cursorDownLine,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,306-309:cursorDownLine,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,306-309:cursorDownLine,parameters,final|int|n,int,Int64,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,311-314:cursorUpLine,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,316-319:cursorUpLine,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,316-319:cursorUpLine,parameters,final|int|n,int,Int64,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,321-324:eraseScreen,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,326-329:eraseScreen,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,326-329:eraseScreen,parameters,|Erase|kind,Erase,Erase,True,True,2026-05-13 16:33:50,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,331-334:eraseLine,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:51,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,336-339:eraseLine,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:51,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,336-339:eraseLine,parameters,|Erase|kind,Erase,Erase,True,True,2026-05-13 16:33:51,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,341-344:scrollUp,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:51,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,341-344:scrollUp,parameters,|int|rows,int,Int64,True,True,2026-05-13 16:33:51,
jansi.jansi.*,jansi.jansi.src.main.org.fusesource.jansi.Ansi.json,213-371:Ansi_NoAnsi,method,346-349:scrollDown,return_types,Ansi,Ansi,Ansi,True,True,2026-05-13 16:33:51,
